TIC ID,class,confidence
405519556,Delta Scuti,0.97516441
4167254,Delta Scuti,0.97513121
251450801,Delta Scuti,0.97509617
26242399,Delta Scuti,0.97503281
150431712,Delta Scuti,0.97499245
16155498,Delta Scuti,0.9749316
81094707,Delta Scuti,0.97488821
376298399,Delta Scuti,0.97487056
141813941,Delta Scuti,0.97483486
351898266,Delta Scuti,0.97479308
167571515,Delta Scuti,0.9747746
420136536,Delta Scuti,0.97476929
142082235,Delta Scuti,0.97475457
4167254,Delta Scuti,0.97461957
117132396,Delta Scuti,0.97459251
16155498,Delta Scuti,0.97456801
158916489,Delta Scuti,0.97454053
285149078,Delta Scuti,0.97452152
142082235,Delta Scuti,0.97445315
410451583,Delta Scuti,0.97443742
91696910,Delta Scuti,0.97440052
468930596,Delta Scuti,0.97439665
74965177,Delta Scuti,0.97434074
72092306,Delta Scuti,0.97432363
268077447,Delta Scuti,0.97430623
191759141,Delta Scuti,0.97428596
200545850,Delta Scuti,0.9742735
436057010,Delta Scuti,0.97424316
142301856,Delta Scuti,0.97403944
150268967,Delta Scuti,0.9739933
167571515,Delta Scuti,0.97393113
141974614,Delta Scuti,0.97390997
58475194,Delta Scuti,0.97386318
142082235,Delta Scuti,0.97385007
364105875,Delta Scuti,0.9738341
349429886,Delta Scuti,0.97379106
220504623,Delta Scuti,0.97379035
142353095,Delta Scuti,0.97376156
41256025,Delta Scuti,0.97371835
167024118,Delta Scuti,0.9737038
111436356,Delta Scuti,0.97367227
57597784,Delta Scuti,0.97363812
150431712,Delta Scuti,0.9736284
16453042,Delta Scuti,0.9736256
83386612,Delta Scuti,0.97356951
382728237,Delta Scuti,0.97337389
309718307,Delta Scuti,0.97334462
284657297,Delta Scuti,0.97333419
452950264,Delta Scuti,0.9731459
76638479,Delta Scuti,0.97312003
400143989,Delta Scuti,0.97307938
150431712,Delta Scuti,0.97301292
105576509,Delta Scuti,0.97298449
377158163,Delta Scuti,0.97294968
452284693,Delta Scuti,0.97292656
201247029,Delta Scuti,0.97285259
167571515,Delta Scuti,0.97280318
41256025,Delta Scuti,0.97277796
243173546,Delta Scuti,0.97277403
36339974,Delta Scuti,0.9727509
21161683,Delta Scuti,0.97273612
294097368,Delta Scuti,0.97272867
21161683,Delta Scuti,0.97260183
247525083,Delta Scuti,0.97255051
72676503,Delta Scuti,0.97254372
304841699,Delta Scuti,0.97252727
257642604,Delta Scuti,0.97250712
49900443,Delta Scuti,0.97250587
258053346,Delta Scuti,0.97247261
306179642,Delta Scuti,0.97244805
138552623,Delta Scuti,0.97244805
367370090,Delta Scuti,0.97231853
31645465,Delta Scuti,0.97228098
247326566,Delta Scuti,0.97227466
184414370,Delta Scuti,0.97224414
318068449,Delta Scuti,0.97216123
19028740,Delta Scuti,0.97214305
294097368,Delta Scuti,0.97194189
141837163,Delta Scuti,0.97189158
95216013,Delta Scuti,0.9718793
268184928,Delta Scuti,0.97183955
185366885,Delta Scuti,0.97177255
373210707,Delta Scuti,0.971762121
268052589,Delta Scuti,0.97166055
369375070,Delta Scuti,0.97162813
167571515,Delta Scuti,0.97158909
116937581,Delta Scuti,0.97156399
343449712,Delta Scuti,0.9715575
284447230,Delta Scuti,0.97151744
142301856,Delta Scuti,0.97151572
82685055,Delta Scuti,0.97138995
158787200,Delta Scuti,0.9713698
160753846,Delta Scuti,0.97127289
97703000,Delta Scuti,0.97127277
394219551,Delta Scuti,0.97125703
402502248,Delta Scuti,0.97125131
276536154,Delta Scuti,0.9712435
309559245,Delta Scuti,0.97124016
247525083,Delta Scuti,0.97116393
373312262,Delta Scuti,0.97112018
390019991,Delta Scuti,0.97105473
58226738,Delta Scuti,0.97097385
44191774,Delta Scuti,0.97093034
463755154,Delta Scuti,0.97074002
435934710,Delta Scuti,0.97073925
66488360,Delta Scuti,0.97073483
453218578,Delta Scuti,0.97068185
142062951,Delta Scuti,0.97066754
301313302,Delta Scuti,0.97065175
233608844,Delta Scuti,0.97054332
138130434,Delta Scuti,0.97051013
141974614,Delta Scuti,0.97042376
166808854,Delta Scuti,0.970416009
142082235,Delta Scuti,0.97036541
239135374,Delta Scuti,0.97035319
18445978,Delta Scuti,0.97019786
97164920,Delta Scuti,0.97016352
141974614,Delta Scuti,0.970105946
142062951,Delta Scuti,0.97008318
74705624,Delta Scuti,0.97006881
151240150,Delta Scuti,0.9700411
61149134,Delta Scuti,0.97002852
435994811,Delta Scuti,0.9699564
66807721,Delta Scuti,0.96982777
383808648,Delta Scuti,0.96982408
307586438,Delta Scuti,0.96981871
93725853,Delta Scuti,0.96981066
125361729,Delta Scuti,0.96980417
378423301,Delta Scuti,0.96973038
461545977,Delta Scuti,0.96972424
334782805,Delta Scuti,0.96969527
173086198,Delta Scuti,0.96962994
390019991,Delta Scuti,0.96962458
377158163,Delta Scuti,0.96958256
16453042,Delta Scuti,0.9695518
8362121,Delta Scuti,0.96952003
142059636,Delta Scuti,0.96947712
367897693,Delta Scuti,0.96946198
150431712,Delta Scuti,0.9694438
16604331,Delta Scuti,0.96942657
321811294,Delta Scuti,0.96941334
420136536,Delta Scuti,0.9694072
435383519,Delta Scuti,0.96936965
331952136,Delta Scuti,0.96936184
463755154,Delta Scuti,0.96935982
141974614,Delta Scuti,0.96927679
286753878,Delta Scuti,0.96917802
259915271,Delta Scuti,0.9691748
261203891,Delta Scuti,0.9691658
10047989,Delta Scuti,0.9691506
417809261,Delta Scuti,0.9691478
74965177,Delta Scuti,0.9691028
167571515,Delta Scuti,0.96908903
155362975,Delta Scuti,0.96907401
293394749,Delta Scuti,0.96892905
74705624,Delta Scuti,0.96886849
75407572,Delta Scuti,0.9688524
148041056,Delta Scuti,0.96878821
142059636,Delta Scuti,0.96878099
416760165,Delta Scuti,0.96874601
12156415,Delta Scuti,0.96866816
289336056,Delta Scuti,0.96861219
268052589,Delta Scuti,0.96856332
331952136,Delta Scuti,0.96849054
41256025,Delta Scuti,0.96847099
74986243,Delta Scuti,0.96841997
39815864,Delta Scuti,0.96841127
259906536,Delta Scuti,0.96841061
3664782,Delta Scuti,0.96818292
293885048,Delta Scuti,0.96815544
150431712,Delta Scuti,0.96810573
392348819,Delta Scuti,0.96796572
192074855,Delta Scuti,0.96786928
465459353,Delta Scuti,0.96786392
394151432,Delta Scuti,0.96784389
435744606,Delta Scuti,0.96783465
318478774,Delta Scuti,0.96783173
234121527,Delta Scuti,0.96782684
13116674,Delta Scuti,0.96776956
52418109,Delta Scuti,0.96776575
390019991,Delta Scuti,0.96770269
443853630,Delta Scuti,0.96768594
284588437,Delta Scuti,0.96764094
411844772,Delta Scuti,0.96752775
125791946,Delta Scuti,0.96751213
31516453,Delta Scuti,0.96742779
224092545,Delta Scuti,0.96741116
284864419,Delta Scuti,0.96739388
318090762,Delta Scuti,0.96728021
74986243,Delta Scuti,0.96723503
213239686,Delta Scuti,0.96719223
393573334,Delta Scuti,0.96705765
318276493,Delta Scuti,0.96702206
141974614,Delta Scuti,0.96701908
285051141,Delta Scuti,0.96700501
68354587,Delta Scuti,0.96698684
41256025,Delta Scuti,0.96696699
14612633,Delta Scuti,0.96695298
440690782,Delta Scuti,0.96693659
7902980,Delta Scuti,0.96688819
116937581,Delta Scuti,0.96685714
282051545,Delta Scuti,0.96685034
167571515,Delta Scuti,0.96681887
298328904,Delta Scuti,0.96680576
87383945,Delta Scuti,0.966654
150431712,Delta Scuti,0.96661514
270714432,Delta Scuti,0.96658462
24190922,Delta Scuti,0.96657014
44985521,Delta Scuti,0.96654296
167571515,Delta Scuti,0.96649861
304690667,Delta Scuti,0.96649629
351898266,Delta Scuti,0.96649098
232483398,Delta Scuti,0.96648782
24750998,Delta Scuti,0.96648306
142062951,Delta Scuti,0.96646935
255686138,Delta Scuti,0.96645355
427454665,Delta Scuti,0.96637803
167571515,Delta Scuti,0.9663763
141813941,Delta Scuti,0.96626019
104903555,Delta Scuti,0.96621954
16381021,Delta Scuti,0.96620876
323710333,Delta Scuti,0.96616983
444005912,Delta Scuti,0.96611452
132369656,Delta Scuti,0.96608871
50184747,Delta Scuti,0.96604288
4167254,Delta Scuti,0.96599549
404630592,Delta Scuti,0.96596712
436176398,Delta Scuti,0.96593851
16453042,Delta Scuti,0.96590936
94016403,Delta Scuti,0.9658947
141974614,Delta Scuti,0.96585578
452557710,Delta Scuti,0.96582806
307586438,Delta Scuti,0.96572822
443965230,Delta Scuti,0.96571934
268052589,Delta Scuti,0.96571779
331952136,Delta Scuti,0.96566421
83790198,Delta Scuti,0.96558982
7902980,Delta Scuti,0.96553212
97164920,Delta Scuti,0.96549338
301871361,Delta Scuti,0.96543783
302424665,Delta Scuti,0.96541882
7902980,Delta Scuti,0.96537215
330687497,Delta Scuti,0.96528095
468985290,Delta Scuti,0.96521795
358764969,Delta Scuti,0.965142012
255686138,Delta Scuti,0.96507359
309718307,Delta Scuti,0.96505415
315739657,Delta Scuti,0.96502841
360968490,Delta Scuti,0.96496838
418525388,Delta Scuti,0.96495885
400143989,Delta Scuti,0.96493417
344236485,Delta Scuti,0.96479613
68578384,Delta Scuti,0.96474022
41256025,Delta Scuti,0.96470428
294097368,Delta Scuti,0.96469206
247296415,Delta Scuti,0.96463734
247525083,Delta Scuti,0.9645943
164552077,Delta Scuti,0.96453512
117418088,Delta Scuti,0.96452898
242815823,Delta Scuti,0.96452004
463815246,Delta Scuti,0.96450806
268052589,Delta Scuti,0.9644689
360389739,Delta Scuti,0.96437699
251937148,Delta Scuti,0.96432662
403128238,Delta Scuti,0.96430349
389879413,Delta Scuti,0.96427709
405519556,Delta Scuti,0.96427631
83386612,Delta Scuti,0.96417969
412961147,Delta Scuti,0.964134216
369375070,Delta Scuti,0.96411937
150431712,Delta Scuti,0.96406931
268020379,Delta Scuti,0.96405691
19028616,Delta Scuti,0.96403229
158740726,Delta Scuti,0.96399164
141974614,Delta Scuti,0.96395862
51014693,Delta Scuti,0.96388197
425432866,Delta Scuti,0.96386468
96514469,Delta Scuti,0.96385008
234556111,Delta Scuti,0.96379834
384999905,Delta Scuti,0.96379602
44985521,Delta Scuti,0.96375972
150431712,Delta Scuti,0.96370029
156755902,Delta Scuti,0.96361095
468986905,Delta Scuti,0.96360308
141978876,Delta Scuti,0.96358705
52418109,Delta Scuti,0.96344525
66671861,Delta Scuti,0.9634437
351771293,Delta Scuti,0.96337032
443822950,Delta Scuti,0.96333569
281898045,Delta Scuti,0.96328884
264336421,Delta Scuti,0.96314502
26242399,Delta Scuti,0.96300197
280734946,Delta Scuti,0.96299422
150228299,Delta Scuti,0.96295661
29106885,Delta Scuti,0.96291351
461545977,Delta Scuti,0.96289074
464880966,Delta Scuti,0.96283793
150431712,Delta Scuti,0.96280712
178411260,Delta Scuti,0.96278089
91694399,Delta Scuti,0.9624936
420136536,Delta Scuti,0.96247482
101580331,Delta Scuti,0.96243459
82124391,Delta Scuti,0.96242446
443965230,Delta Scuti,0.96234024
158719548,Delta Scuti,0.962261498
252946984,Delta Scuti,0.96210831
96514469,Delta Scuti,0.96208137
377158163,Delta Scuti,0.96200085
360753689,Delta Scuti,0.96193045
217445292,Delta Scuti,0.96192861
139792029,Delta Scuti,0.96191704
284386383,Delta Scuti,0.96190554
272489559,Delta Scuti,0.9616282
302815987,Delta Scuti,0.9616034
178061958,Delta Scuti,0.961508632
377158163,Delta Scuti,0.9614833
175409424,Delta Scuti,0.96145695
91686156,Delta Scuti,0.96138334
358216034,Delta Scuti,0.96126974
468986905,Delta Scuti,0.9612624
460626243,Delta Scuti,0.9612059
232022366,Delta Scuti,0.96116257
101775009,Delta Scuti,0.96104991
235211554,Delta Scuti,0.96101427
75432998,Delta Scuti,0.9609468
284447030,Delta Scuti,0.96089458
359270265,Delta Scuti,0.96071839
24750998,Delta Scuti,0.9606185
285705392,Delta Scuti,0.96049327
438528002,Delta Scuti,0.96047324
468985290,Delta Scuti,0.96045554
416760165,Delta Scuti,0.96039814
125788776,Delta Scuti,0.96035153
315098210,Delta Scuti,0.96032083
14612516,Delta Scuti,0.9602716
351898266,Delta Scuti,0.96025443
393573334,Delta Scuti,0.96018291
91686156,Delta Scuti,0.96018177
443965230,Delta Scuti,0.96014726
158787200,Delta Scuti,0.9601385
151284241,Delta Scuti,0.960132
48219932,Delta Scuti,0.96013147
330687497,Delta Scuti,0.9600696
72974152,Delta Scuti,0.96006507
359967449,Delta Scuti,0.96003002
3664782,Delta Scuti,0.96001387
234111319,Delta Scuti,0.95994729
66913043,Delta Scuti,0.95989943
440690782,Delta Scuti,0.95988888
402369126,Delta Scuti,0.95987648
101615566,Delta Scuti,0.95987493
19028740,Delta Scuti,0.959864497
80986474,Delta Scuti,0.95983505
359887309,Delta Scuti,0.95981812
461281455,Delta Scuti,0.95961052
167571515,Delta Scuti,0.95958304
83537643,Delta Scuti,0.95957947
284425906,Delta Scuti,0.95956081
465459353,Delta Scuti,0.95953047
255686138,Delta Scuti,0.95947814
139700906,Delta Scuti,0.95947373
284864419,Delta Scuti,0.95939022
259906536,Delta Scuti,0.95935041
284386383,Delta Scuti,0.95930409
81744253,Delta Scuti,0.959267497
87028808,Delta Scuti,0.95926625
111906181,Delta Scuti,0.95917833
443910170,Delta Scuti,0.95913696
309718307,Delta Scuti,0.95908135
247364001,Delta Scuti,0.95900077
232022366,Delta Scuti,0.95892084
201062859,Delta Scuti,0.95891482
285922977,Delta Scuti,0.95889771
244256898,Delta Scuti,0.95889443
443789875,Delta Scuti,0.95888478
443900046,Delta Scuti,0.95880544
14440855,Delta Scuti,0.95870727
74985289,Delta Scuti,0.95869803
192548706,Delta Scuti,0.958688855
91481087,Delta Scuti,0.95866609
24566789,Delta Scuti,0.95866352
111562856,Delta Scuti,0.95863843
96290668,Delta Scuti,0.95858455
8007106,Delta Scuti,0.95857447
39816142,Delta Scuti,0.95856911
116740373,Delta Scuti,0.958358765
115072732,Delta Scuti,0.95833749
243140272,Delta Scuti,0.95823842
264336421,Delta Scuti,0.95811462
364034722,Delta Scuti,0.95808905
48219932,Delta Scuti,0.9580639
276356347,Delta Scuti,0.95802796
273774413,Delta Scuti,0.95798671
343593561,Delta Scuti,0.95791978
341269497,Delta Scuti,0.95786685
384999905,Delta Scuti,0.95786041
251239377,Delta Scuti,0.95781195
41256025,Delta Scuti,0.95780426
362609307,Delta Scuti,0.95773792
292956731,Delta Scuti,0.95763481
151240150,Delta Scuti,0.95763129
24952937,Delta Scuti,0.95758355
394151432,Delta Scuti,0.95757818
453484691,Delta Scuti,0.95755291
82685055,Delta Scuti,0.95746714
117132396,Delta Scuti,0.95739925
141974614,Delta Scuti,0.95733219
139792029,Delta Scuti,0.95723224
125268829,Delta Scuti,0.95720273
251370301,Delta Scuti,0.95713723
367401850,Delta Scuti,0.95711404
138552623,Delta Scuti,0.95709878
22222900,Delta Scuti,0.95704055
111906181,Delta Scuti,0.95690399
418758089,Delta Scuti,0.956756
256957417,Delta Scuti,0.95673406
95117620,Delta Scuti,0.95668519
19452131,Delta Scuti,0.95667267
111906181,Delta Scuti,0.9565872
367401850,Delta Scuti,0.95658439
293115094,Delta Scuti,0.95657504
268435069,Delta Scuti,0.9565354
63126947,Delta Scuti,0.95651412
148133694,Delta Scuti,0.95643669
352151379,Delta Scuti,0.95625418
438528002,Delta Scuti,0.95618153
141974614,Delta Scuti,0.9561316
70907641,Delta Scuti,0.95608789
461313540,Delta Scuti,0.95604998
84335552,Delta Scuti,0.95594341
98423203,Delta Scuti,0.95587903
164552077,Delta Scuti,0.95572656
86489229,Delta Scuti,0.95572037
284657297,Delta Scuti,0.95566308
274966971,Delta Scuti,0.95561302
142202425,Delta Scuti,0.9556058
366884106,Delta Scuti,0.95552844
264163127,Delta Scuti,0.95552671
330687497,Delta Scuti,0.95551604
91696910,Delta Scuti,0.95551354
58226738,Delta Scuti,0.95545638
52290743,Delta Scuti,0.95545226
464577298,Delta Scuti,0.9552995
136849311,Delta Scuti,0.9552871
148041056,Delta Scuti,0.95522922
166660195,Delta Scuti,0.95516503
270947023,Delta Scuti,0.95515615
468902806,Delta Scuti,0.95508945
390019991,Delta Scuti,0.95508683
267683996,Delta Scuti,0.95508653
293885048,Delta Scuti,0.95500261
138450153,Delta Scuti,0.95499021
255686138,Delta Scuti,0.95498407
440690782,Delta Scuti,0.95496148
417333401,Delta Scuti,0.95478314
407600392,Delta Scuti,0.95472628
267714365,Delta Scuti,0.954602
27846290,Delta Scuti,0.95459855
151284241,Delta Scuti,0.95459068
262596437,Delta Scuti,0.95452881
359678383,Delta Scuti,0.95442843
150350748,Delta Scuti,0.95441347
262869955,Delta Scuti,0.9543004
86130733,Delta Scuti,0.9542712
113672483,Delta Scuti,0.95423639
235396448,Delta Scuti,0.95415151
32924586,Delta Scuti,0.95408279
340142515,Delta Scuti,0.95407844
3664782,Delta Scuti,0.95405632
164552077,Delta Scuti,0.95401835
431479727,Delta Scuti,0.9540132
301139498,Delta Scuti,0.95389265
48561400,Delta Scuti,0.95387948
7617789,Delta Scuti,0.95374101
301276687,Delta Scuti,0.95373571
142055255,Delta Scuti,0.95373189
273169714,Delta Scuti,0.95361936
444005912,Delta Scuti,0.95357728
164552077,Delta Scuti,0.95354271
299898131,Delta Scuti,0.95351917
86489229,Delta Scuti,0.95334959
16644151,Delta Scuti,0.95330238
160199165,Delta Scuti,0.95327377
376716686,Delta Scuti,0.95321941
1259033,Delta Scuti,0.95317096
18997890,Delta Scuti,0.95314467
376904850,Delta Scuti,0.95306528
280730930,Delta Scuti,0.95294023
436090735,Delta Scuti,0.95277429
365050449,Delta Scuti,0.95274758
80185023,Delta Scuti,0.95270938
156755902,Delta Scuti,0.95265031
127246209,Delta Scuti,0.95260727
457035927,Delta Scuti,0.95257056
351898266,Delta Scuti,0.95255047
450046379,Delta Scuti,0.95250577
84335552,Delta Scuti,0.95249921
308399075,Delta Scuti,0.95240122
143216088,Delta Scuti,0.95235658
83386612,Delta Scuti,0.9522717
343290690,Delta Scuti,0.95222771
150431712,Delta Scuti,0.95222574
268435069,Delta Scuti,0.95202374
301692667,Delta Scuti,0.95194405
435879767,Delta Scuti,0.95191973
142070016,Delta Scuti,0.95173788
115233625,Delta Scuti,0.95167804
7273196,Delta Scuti,0.95162815
367014184,Delta Scuti,0.95150954
41256025,Delta Scuti,0.95142537
365050449,Delta Scuti,0.95137453
172039634,Delta Scuti,0.9513697
83537643,Delta Scuti,0.95128131
443789875,Delta Scuti,0.95118433
7617789,Delta Scuti,0.95114714
343259321,Delta Scuti,0.95106208
95477165,Delta Scuti,0.95104051
301510246,Delta Scuti,0.95103598
58686929,Delta Scuti,0.95097584
443853630,Delta Scuti,0.95089465
431479727,Delta Scuti,0.95087653
118267777,Delta Scuti,0.95086068
118599430,Delta Scuti,0.95081174
268024930,Delta Scuti,0.95080763
234520142,Delta Scuti,0.95079881
306819129,Delta Scuti,0.95079225
446745255,Delta Scuti,0.95073587
142301856,Delta Scuti,0.95053732
372163405,Delta Scuti,0.95053077
285922977,Delta Scuti,0.95052409
139700906,Delta Scuti,0.95041597
377158163,Delta Scuti,0.95038408
469049962,Delta Scuti,0.95025426
18997890,Delta Scuti,0.95022368
377362152,Delta Scuti,0.95017838
103307231,Delta Scuti,0.95002913
200728570,Eclipsing Binaries,0.99995172
200728570,Eclipsing Binaries,0.99992418
460722920,Eclipsing Binaries,0.9996177
169319248,Eclipsing Binaries,0.99909687
377430449,Eclipsing Binaries,0.99894911
277226392,Eclipsing Binaries,0.99869424
460722920,Eclipsing Binaries,0.99839383
402341092,Eclipsing Binaries,0.9979102
142401469,Eclipsing Binaries,0.99752015
33065877,Eclipsing Binaries,0.9974854
376935065,Eclipsing Binaries,0.99601561
419158634,Eclipsing Binaries,0.99543434
167592545,Eclipsing Binaries,0.99536055
33359175,Eclipsing Binaries,0.99520421
385117626,Eclipsing Binaries,0.99509948
102598640,Eclipsing Binaries,0.99487478
178903770,Eclipsing Binaries,0.994673669
124410741,Eclipsing Binaries,0.99459875
251075427,Eclipsing Binaries,0.99448121
102598640,Eclipsing Binaries,0.99444121
385115009,Eclipsing Binaries,0.99442989
427514873,Eclipsing Binaries,0.994353175
